-0.046314713	-0.007895478	-0.007342247	0.01736722	0.0561175	-0.0029410897	-0.009464788	-0.029461674	0.07756069	-0.0996218	-0.01837191	-0.031283792	0.009115656	-0.022506552	-0.024555366	-0.10522302
-0.06437162	-0.050304566	-0.11948352	0.03918617	0.007886783	-0.044560038	-0.1340871	-0.041035954	0.1542944	-0.17364131	-0.014356041	-0.044051185	-0.030971147	0.038797785	0.061643176	-0.17635517
-0.0046060146	-0.05582965	-0.14178206	0.07142754	0.07423894	0.019983096	-0.10393268	-0.05937951	0.13777582	-0.19151461	0.10627016	-0.09084153	0.006543993	0.021856343	0.074055165	-0.1506959
0.10705141	0.26038402	0.34209648	-0.25624675	0.19080392	0.19313681	0.22300228	-0.20703113	-0.3626825	0.348911	0.24831937	0.28486684	0.25691772	-0.30465847	-0.22299649	0.32550433
-0.030250868	0.028191071	0.004411415	-0.030867623	0.09926885	0.0071932888	-0.028908672	-0.100933544	-0.029408352	-0.041197293	0.060787383	0.047661807	0.0736796	-0.038951516	0.004026766	0.01538816
-0.032599762	-0.06677858	-0.08147013	0.021108685	0.0408596	0.03672102	-0.043094393	0.043264523	0.077542685	-0.018000217	0.029361611	0.00051499956	-0.063490294	0.004040986	0.04952485	-0.008883067
0.1228207	0.22174415	0.25047848	-0.28294957	0.18287225	0.2103993	0.23946643	-0.23976032	-0.32631278	0.3155975	0.23184569	0.24658778	0.22365338	-0.26914176	-0.24738261	0.2519308
-0.04122542	-0.07274162	-0.007325526	0.036404673	0.057349145	0.0093608955	-0.06191198	-0.056872	0.029337728	-0.10353973	-0.0025725022	-0.047791697	-0.0061903526	0.04577917	-0.011916903	-0.085485905
0.13668405	0.18006827	0.25850168	-0.25641567	0.24831434	0.21988153	0.24706456	-0.20198752	-0.2814735	0.33499575	0.2618047	0.24433851	0.21320763	-0.21395095	-0.2319782	0.3222753
0.022714598	-0.026658015	0.053759042	-0.044782456	0.041697748	0.028525092	0.05395341	0.018709475	0.03884087	0.008711623	0.047409873	-0.0074139168	0.04280206	-0.025961975	0.01359751	0.023947284
0.16135377	0.24785306	0.26222423	-0.2106934	0.23823978	0.17366594	0.22487614	-0.21108593	-0.27949896	0.27251557	0.27778515	0.31551215	0.2877287	-0.1937425	-0.21562392	0.3156404
-0.0036893364	-0.04742592	-1.4935313e-05	0.04770197	0.06411913	-0.0031240429	-0.047736343	-0.058791403	0.04767838	-0.06279552	-0.020494046	0.018694779	-0.038206033	0.03668206	-0.00768897	-0.040315885
0.0003169569	0.115992464	0.17984131	-0.09082355	-0.032452516	0.04580019	0.12065402	-0.0084918	-0.19585149	0.10262763	0.098674126	0.1839024	0.1281547	-0.14620017	-0.14483353	0.12469939
-0.11212656	-0.22954	-0.18442017	0.17931138	-0.06026136	-0.19840212	-0.22737862	0.17650697	0.33723912	-0.25690117	-0.18845376	-0.27136812	-0.13384673	0.2143112	0.15868959	-0.30324328
-0.0016750596	-0.02304693	-0.014137127	0.0637224	0.030684955	-0.018074935	-0.004508908	-0.04051676	0.0048450897	-0.060029197	0.02813904	-0.04158961	-0.014777428	0.05383652	0.046960987	-0.04881806
-0.027602986	0.042605132	-0.01319904	-0.0056881025	0.11682117	0.04162876	0.042988498	-0.046507392	-0.020663172	0.037330788	0.081674755	0.017561695	0.07066207	0.009088734	-0.04988602	-0.04105686
-0.029654928	-0.009494586	-0.060063977	0.08269925	-0.04490671	-0.059246734	-0.029048216	0.0650321	0.055281173	-0.030315805	0.017154766	-0.02689215	-0.061921444	0.011831962	0.041792747	-0.013375386
0.0387965	0.07039675	0.029015243	-0.00014544957	-0.02596499	-0.0063743745	0.008292717	-0.008515131	-0.033406977	0.0689189	0.07983196	0.0943767	0.045961235	-0.08028111	0.00163816	0.03789603
0.03722266	-0.017635992	-0.031981908	-0.03070122	0.05020471	-0.00033365603	-0.0051413192	-0.00038889074	0.06044593	0.016160162	0.0044842837	-0.009650985	0.009896636	-0.024596017	-0.069942795	-0.0030518996
0.077234834	0.108129844	0.17531537	-0.14163119	0.054868717	0.13245086	0.10549117	-0.038550466	-0.14882407	0.08749105	0.045539856	0.10539426	0.13790427	-0.100583404	-0.10067146	0.13470906
0.032558348	0.12023526	0.0645016	-0.045060176	0.043276902	0.03697035	0.04129369	-0.045044404	-0.050229542	0.04399061	0.06226734	0.098497696	0.05374706	-0.09051048	-0.08896618	0.053542674
-0.058075704	-0.03923576	0.007910307	0.0044441572	0.061334662	-0.009062264	-0.029472308	-0.014980946	0.07432606	0.025394082	-0.0050312183	0.011747679	0.037526783	0.04486565	-0.004985874	0.002431992
-0.019783659	-0.04020121	0.014234969	0.054470472	0.02927615	-0.0155314505	-0.05217944	-0.058509443	0.02899561	-0.014714138	-0.011800643	-0.026092688	0.020111185	0.009767862	-0.018830776	-0.02599066
0.0051482534	-0.0011104355	-0.0070117265	-0.013383172	0.12988676	0.08568763	0.042298373	-0.12394046	0.033669062	-0.046110902	0.09230757	0.03826491	0.09763807	-0.0070310575	-0.04338922	-0.08296522
0.034702983	0.061956145	0.020861574	-0.07904604	0.14150603	0.057821263	0.04097803	-0.076377995	-0.048567854	0.027461646	0.072641015	0.08581221	0.12192582	-0.031080985	-0.099456094	0.034508534
0.13989137	0.15394291	0.2471258	-0.1858374	0.1886475	0.1414158	0.2190194	-0.20680326	-0.19042575	0.18971303	0.19030415	0.25725827	0.21444304	-0.2228272	-0.1497515	0.2586503
0.09367888	0.052966923	0.08286787	-0.080447935	0.18293166	0.058844406	0.018999198	-0.08535448	-0.07882968	0.09797793	0.07356002	0.10399164	0.07442187	-0.032823537	-0.10909915	0.04898485
-0.051675323	0.009893129	-0.01828691	0.053764228	-0.08141898	-0.084707625	-0.046143282	0.05791001	0.035143685	-0.066563904	-0.09557502	-0.002862735	-0.116853066	0.03240982	0.056455106	-0.0772385
-0.10303496	-0.15356345	-0.093990766	0.0986424	-0.11617661	-0.101452515	-0.0910157	0.11079997	0.1731233	-0.08482349	-0.13410732	-0.1571116	-0.11304542	0.13431661	0.07504771	-0.14402054
0.11975974	0.22086194	0.28000003	-0.21167505	0.1028578	0.14420243	0.18785755	-0.13013133	-0.26050812	0.21290277	0.24117866	0.22506408	0.24221049	-0.22037995	-0.16249034	0.28266856
