-0.023349157	0.044035647	-0.03799737	0.0029516693	-0.006708242	0.008060621	0.013639037	-0.04563406	-0.023234675	0.016453922	0.047595844	0.031554256	-0.065193206	0.058908243	-0.01067937	-0.0044362284
-0.043052666	0.090885475	-0.084855884	-0.061878636	-0.07784344	-0.0076702847	0.016323222	-0.04236035	-0.025938585	-0.028576054	0.09625734	0.019877246	-0.08670161	0.028333085	-0.009085246	0.012787026
-0.03553077	0.10302036	-0.048758205	-0.09607206	-0.010327754	-0.042390168	0.003481607	0.02481494	-0.0041820207	0.009014252	0.093035	0.023265533	-0.11817085	0.009373231	0.00061842304	-0.08117066
-0.009814264	0.07111645	-0.09726946	-0.07918827	-0.0652745	0.04400034	0.056331303	-0.015230034	0.04225558	-0.0148089	0.07644384	0.018109165	-0.10643347	0.04880973	0.024683395	0.013403453
-0.025490446	0.052182492	-0.007944067	-0.008415909	-0.0011794458	0.055489264	0.017016593	0.010121855	0.02543958	0.066383556	0.045808896	0.023247786	-0.101913184	0.022475624	-0.006838097	-0.016968343
-0.09069314	0.07367781	-0.1008247	-0.09381468	0.036491502	0.039614726	0.021807859	-0.07193819	0.036390122	0.037245285	0.008195079	0.029785562	-0.07665583	0.061583772	0.048730914	0.0071272487
-0.0709346	0.13312793	0.044090983	-0.023375912	-0.041576922	-0.035971746	0.07037101	0.00021698902	-0.030944498	-0.02833309	0.028996347	-0.013103979	-0.052159466	0.04499272	-0.0026716325	-0.02599557
-0.045873053	0.014178781	-0.09136254	-0.09252587	0.00050453696	0.060590897	0.034366746	-0.049056087	0.012643018	0.030274834	0.054882117	-0.013936304	-0.054083522	0.08066921	-0.033732116	0.061567925
0.0001486607	0.07111086	-0.09373977	-0.0073460694	-0.011724795	0.030176532	0.017190808	0.0012834074	0.0498488	-0.0270613	0.03535182	-0.0002717465	-0.08066862	0.08156327	0.036941547	-0.035279937
-0.08001864	0.047668915	-0.11343247	-0.023796696	0.019399285	-0.009752103	0.036077827	0.033404287	-0.037997067	0.014594199	0.09342047	-0.019549705	-0.0026089426	0.026651686	0.006592166	-0.003920571
-0.023405472	0.06370201	-0.0725625	0.04998265	-0.0026381519	-0.049739018	-0.004632078	-0.007100675	-0.05388385	0.013108064	0.046608847	0.0017661718	-0.011476617	0.023157937	-0.11004525	0.02358525
0.00078092795	0.037573613	-0.10635551	0.104655266	0.00606033	0.050759964	0.12070182	0.03466642	0.010703338	0.068486	0.096842006	-0.0031384018	-0.121413164	0.10671442	0.009549119	0.026247643
0.048408575	0.034018636	-0.08642627	-0.08131654	-0.029544018	-0.05346418	0.09155145	-0.023142854	0.030621916	0.021194967	0.045891665	-0.06788671	-0.12158706	0.010118454	0.010027381	0.022313656
-0.05268276	0.028891347	0.05753137	-0.037803132	-0.08314863	-0.10772132	0.03253945	-0.0019525229	-0.019066889	0.046771415	-0.04022563	0.013890719	-0.053212307	0.048168648	0.005408398	0.028605258
-0.038350772	0.06754824	-0.03604057	-0.060563713	-0.0037284973	0.0056339847	0.015313802	0.003599617	-0.06360402	0.0021674237	0.08746639	-0.009284961	-0.045695886	0.026587479	0.0030194453	0.017507862
0.0058885324	0.015161164	-0.050623283	0.013093931	-0.06793348	-0.0030734388	0.027961396	-0.0037709996	0.006653655	-0.038231935	0.022613104	0.045640677	-0.07674529	0.01703455	-0.00046097636	-0.007880588
-0.002091252	0.02418778	-0.115522824	-0.035279226	-0.04498994	0.0039224746	0.05865129	0.0077415965	0.00865702	0.010279213	0.069295555	0.061645634	-0.109181345	0.02166837	-0.017139934	0.01800055
0.053272292	0.041134294	-0.08586169	-0.0073121227	0.0023488626	-0.008439308	-0.027560644	0.04796134	-0.051536612	0.036059648	-0.022955757	-0.0138111925	-0.1276784	0.00071299495	0.015148999	0.038525335
-0.05287079	0.04288616	-0.052746426	0.042016257	-0.029111072	-0.037782244	0.15609685	0.004134865	0.04187512	0.013606582	-0.0007559853	-0.031296425	-0.07073297	0.011024768	-0.016169902	0.046264376
0.026945148	0.04217842	-0.11856711	0.031667124	-0.013337323	-0.101955	0.0467125	0.06073652	0.041450232	-0.026375866	0.050448816	0.049205042	-0.093316026	0.02449336	0.05328223	-0.07334735
0.022009762	0.07244209	0.034429353	-0.033567913	-0.057668786	0.02958781	0.071383074	0.019514598	0.002397939	-0.024101397	0.03768856	0.11109327	0.00501031	0.007818034	0.06419494	0.01827653
-0.043617908	-0.052200165	-0.060718454	-0.026878566	-0.027763642	-0.06745773	-0.037662733	-0.008664354	0.031416055	0.06795115	-0.08150183	0.030735463	-0.07784228	0.07460285	-0.016721742	-0.037912585
0.03566966	0.09385624	-0.102907896	-0.0020944371	0.015617086	-0.003386248	0.0057115387	0.049683806	-0.03557835	-0.07073538	0.055160984	-0.0070328675	-0.0040575485	-0.05014752	-0.0045418395	-0.08160017
-0.022109646	0.076305546	-0.013814741	0.035544194	-0.045710877	-0.077655815	-0.11831892	-0.016531039	-0.022493592	-0.060827427	0.044588435	0.07482405	-0.07568634	0.03604312	0.07609638	-0.004883019
0.09032714	0.03437702	-0.04681595	-0.036981344	-0.0026303797	0.020094393	-0.03793644	0.04533803	0.11593105	-0.015388187	0.15244336	0.0058459416	-0.0672967	0.02078887	-0.07052882	0.035277035
-0.18817298	0.048160348	-0.01765623	-0.010615412	-0.033175107	0.00568025	0.10037434	-0.026687525	0.020535253	-0.031033194	0.041850023	0.09849959	-0.0466499	0.13161719	-0.012112968	0.020560898
-0.023106854	0.012716512	-0.08345328	-0.076486684	0.027080841	0.049137406	0.045807667	-0.03745526	0.047994725	0.008888051	0.11812525	0.032938104	-0.04304831	-0.0069213863	0.0056251157	-0.009401864
-0.022784458	0.05239219	-0.025543854	0.03536019	-0.040070705	0.060302716	0.0005546224	-0.09843468	0.046013433	0.04079561	-0.00030427563	0.024787635	0.0661962	0.045996502	0.04061206	0.035166126
-0.0459935	-0.0014078871	-0.06562822	0.036069784	-0.07657418	0.04867642	0.039942466	0.027507586	-0.07048421	-0.0010426035	-0.049194064	0.028203726	-0.15916027	-0.03869173	0.04778766	-0.10494325
-0.044822596	0.0611032	0.0025255673	-0.09939915	-0.033066288	-0.023680056	0.099891126	0.0048459154	0.084445775	0.0035758733	-0.009002612	0.012849962	-0.088424295	0.021887746	-0.0067915767	-0.09377298
0.030489653	0.06306426	-0.09524085	-0.07079406	-0.042482615	0.00041136437	0.1419869	-0.07942221	-0.012430319	0.031307098	0.011946769	0.10571095	-0.10582703	-0.0048124264	-0.05746846	0.015085003
-0.0028692207	0.018030498	-0.055027965	-0.07622377	-0.055125702	-0.05656831	-0.056216054	0.007840291	0.057209764	0.01841057	0.09505634	0.048539426	-0.14188199	-1.1347849e-05	-0.12829024	0.009036898
-0.02958149	-0.036988914	0.008445406	-0.020956954	-0.023353731	0.11331379	-0.12399419	0.053949725	0.019812757	-0.057588294	0.04385235	0.07993842	-0.013450403	-0.019059137	0.12231193	0.080651894
-0.006125891	-0.03869415	-0.06887162	0.037844446	-0.06417763	0.05111455	-0.0022295068	-0.041993298	0.004782864	0.041071214	0.07758351	-0.013431435	0.0074102446	0.0891674	-0.026160462	-0.02159248
-0.07794726	0.07530274	-0.02674123	0.08303273	0.018929457	0.09428108	0.019514848	-0.006907218	0.013113514	-0.06238647	0.097639106	0.021936573	-0.03786046	0.028159129	0.029619731	0.019745301
-0.04108833	0.016212165	0.065188184	-0.083391756	-0.0412582	0.068793125	-0.011549114	0.051732216	-0.058201797	0.053731	-0.02673005	0.036520027	0.012560554	-0.031101495	-0.08851033	-0.03955978
